In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
475.3614431,85.85190688,476.6233971,97.85040563,475.9924201,91.85115625,635
474.3856294,86.00153783,475.6227875,98.00680844,475.0042084,92.00417314,636
473.4078221,86.15137197,474.6240208,98.16211927,474.0159214,92.15674562,637
472.4078846,86.30641143,473.6478373,98.31505302,473.0278609,92.31073222,638
471.4233493,86.4609729,472.6567803,98.47187101,472.0400648,92.46642195,639
470.4349231,86.61367781,471.6696306,98.63051856,471.0522768,92.62209819,640
469.4310514,86.76588354,470.6978133,98.78894939,470.0644323,92.77741647,641
468.4532768,86.91398742,469.7002241,98.9535957,469.0767505,92.93379156,642
467.5235867,87.05570624,468.6546312,99.12502673,468.089109,93.09036648,643
466.4601755,87.21946133,467.7435109,99.27864674,467.1018432,93.24905404,644
465.534717,87.36252027,466.6942589,99.45230414,466.114488,93.40741221,645
464.5179954,87.51738676,465.736216,99.61350567,465.1271057,93.56544622,646
463.5195274,87.66488317,464.7594394,99.77891159,464.1394834,93.72189738,647
462.5293933,87.81086221,463.7749321,99.94969691,463.1521627,93.88027956,648
461.5480714,87.95811646,462.7817473,100.1202172,462.1649094,94.03916685,649
460.4967712,88.12225556,461.8599119,100.2817801,461.1783416,94.20201784,650
459.5500178,88.27218765,460.8332671,100.4564002,460.1916424,94.3642939,651
458.5803534,88.4282988,459.830024,100.6277065,459.2051887,94.52800266,652
457.5942351,88.58728586,458.8428951,100.7942784,458.2185651,94.69078211,653
456.6075323,88.74889498,457.8568978,100.9615733,457.232215,94.85523415,654
455.6070982,88.91629858,456.885232,101.1263355,456.2461651,95.02131705,655
454.60783,89.08392236,455.9123386,101.2909062,455.2600843,95.18741429,656
453.5885097,89.25468544,454.9595909,101.4524634,454.2740503,95.3535744,657
452.6015037,89.42154945,453.9748154,101.6196369,453.2881595,95.52059319,658
451.6226335,89.5868246,452.9817152,101.7877736,452.3021744,95.6872991,659
450.6670258,89.75206226,451.9653952,101.9558651,451.3162105,95.85396366,660
449.6955677,89.92006699,450.9652275,102.1226995,450.3303976,96.02138326,661
448.6111679,90.11048068,450.0782053,102.268671,449.3446866,96.18957585,662
447.7119964,90.26943406,449.0058514,102.4457458,448.3589239,96.35758992,663
446.7169167,90.44466167,448.0294533,102.6062808,447.373185,96.52547121,664
445.7196743,90.61843964,447.0542101,102.7626356,446.3869422,96.69053763,665
444.7735814,90.78294877,446.0270399,102.9238738,445.4003106,96.85341129,666
443.7688467,90.95535633,445.0586765,103.077979,444.4137616,97.01666765,667
442.762326,91.12607549,444.0916022,103.2300993,443.4269641,97.17808738,668
441.7915451,91.28994643,443.0879403,103.3841066,442.4397427,97.33702651,669
440.8176915,91.45236484,442.0865685,103.5348792,441.45213,97.49362204,670
439.8428648,91.61235696,441.0857842,103.6856818,440.4643245,97.64901936,671
438.8318487,91.78061066,440.1210226,103.8272369,439.4764357,97.80392376,672
437.8923126,91.93562753,439.0851913,103.9846492,438.4887519,97.96013834,673
436.9177659,92.09514155,438.0840898,104.1351547,437.5009279,98.11514811,674
435.9099741,92.26037866,437.1166955,104.282429,436.5133348,98.27140383,675
434.9370079,92.42053548,436.1143281,104.4351385,435.525668,98.42783701,676
433.8722041,92.59217178,435.2041776,104.5784005,434.5381909,98.58528616,677
432.9186721,92.74918883,434.1834678,104.7400164,433.5510699,98.74460262,678
431.964589,92.90842537,433.1638664,104.9021748,432.5642277,98.90530009,679
430.9929911,93.068131,432.16225,105.0650005,431.5776206,99.06656575,680
429.9493831,93.2443912,431.236047,105.232318,430.5927151,99.23835462,681
428.9070668,93.42560967,430.3116512,105.4112021,429.609359,99.4184059,682
427.9371242,93.61200417,429.3228338,105.6251012,428.629979,99.61855268,683
426.8541823,93.82906902,428.4511771,105.8271697,427.6526797,99.82811936,684
425.8287237,94.04816472,427.5288922,106.060191,426.6788079,100.0541779,685
424.7806415,94.29569191,426.6379775,106.301031,425.7093095,100.2983615,686
423.7047725,94.5827502,425.790418,106.5590194,424.7475953,100.5708848,687
422.6349092,94.90329631,424.9541144,106.8417232,423.7945118,100.8725097,688
421.5719034,95.25777993,424.1317622,107.1514446,422.8518328,101.2046122,689
420.4288168,95.6816389,423.4160439,107.4628085,421.9224303,101.5722237,690
419.3482916,96.14762833,422.6736577,107.8173033,421.0109746,101.9824658,691
418.253586,96.67380196,421.9862436,108.1963997,420.1199148,102.4351008,692
417.1585412,97.2791553,421.348573,108.5877273,419.2535571,102.9334413,693
416.084223,97.94254722,420.740314,109.0034614,418.4122685,103.4730043,694
415.0424142,98.66432584,420.1575314,109.4463198,417.5999728,104.0553228,695
414.1049532,99.3873079,419.5409466,109.9803679,416.8229499,104.6838379,696
413.0959848,100.250626,419.0604356,110.4497887,416.0782102,105.3502073,697
412.1086978,101.2051011,418.6363213,110.9103533,415.3725096,106.0577272,698
411.261802,102.1257664,418.1624656,111.4903245,414.7121338,106.8080454,699
410.4202908,103.1519119,417.779173,112.0435791,414.0997319,107.5977455,700
409.5926723,104.3134401,417.4815059,112.5337217,413.5370891,108.4235809,701
408.8152695,105.5732574,417.239629,112.9931122,413.0274492,109.2831848,702
408.1620789,106.7710087,416.9741671,113.5708738,412.568123,110.1709412,703
407.5582718,108.0456476,416.7722878,114.1254992,412.1652798,111.0855734,704
407.0298592,109.3582868,416.6009371,114.6851754,411.8153981,112.0217311,705
406.5858635,110.6782453,416.4643072,115.2776909,411.5250854,112.9779681,706
406.190535,112.1449691,416.3833597,115.7522699,411.2869474,113.9486195,707
405.9063583,113.5234915,416.310952,116.3404867,411.1086551,114.9319891,708
405.7391159,114.6144857,416.2615539,117.2354903,411.0003349,115.924988,709
405.5819787,116.2001447,416.2612553,117.6418425,410.921617,116.9209936,710
405.5276984,117.3341585,416.3063781,118.5056383,410.9170382,117.9198984,711
405.5198689,118.6512524,416.3934778,119.1831779,410.9566734,118.9172151,712
405.5782019,120.0707351,416.4917756,119.7536586,411.0349887,119.9121968,713
405.6689131,121.1985013,416.6805229,120.6017722,411.174718,120.9001368,714
405.8575476,122.6862998,416.8067625,121.0848961,411.332155,121.8855979,715
406.0435748,123.8068693,417.0510086,121.9131083,411.5472917,122.8599888,716
406.3058087,125.0635878,417.2732316,122.5928413,411.7895202,123.8282146,717
406.6095316,126.3282701,417.50108,123.252274,412.0553058,124.7902721,718
406.9622959,127.5690647,417.741947,123.9182299,412.3521214,125.7436473,719
407.3257603,128.7057395,418.0221263,124.6726182,412.6739433,126.6891789,720
407.7144372,129.8159473,418.3139704,125.440506,413.0142038,127.6282266,721
408.1181879,130.9046366,418.615698,126.2210487,413.366943,128.5628427,722
408.4665353,131.8048485,418.9867999,127.1852728,413.7266676,129.4950607,723
408.8685942,132.8516196,419.3068992,128.0014431,414.0877467,130.4265313,724
409.21903,133.750558,419.6847754,128.9633847,414.4519027,131.3569714,725
409.5579536,134.6274192,420.0683345,129.9500317,414.8131441,132.2887255,726
409.9250992,135.5899246,420.4146525,130.8542382,415.1698759,133.2220814,727
410.2610339,136.465825,420.7988599,131.8427496,415.5299469,134.1542873,728
410.6693196,137.5356249,421.1087505,132.6377365,415.889035,135.0866807,729
411.0801068,138.6137615,421.4189832,133.423885,416.249545,136.0188232,730
411.3938922,139.4386538,421.818839,134.4665349,416.6063656,136.9525944,731
411.7748054,140.4354487,422.1490744,135.3381615,416.9619399,137.8868051,732
412.1708388,141.4651006,422.4607832,136.1784177,417.315811,138.8217592,733
412.5376708,142.424054,422.8038258,137.0887868,417.6707483,139.7564204,734
412.8752647,143.3164676,423.1681386,138.0688128,418.0217017,140.6926402,735
413.2538647,144.3154832,423.4873967,138.943779,418.3706307,141.6296311,736
413.5917935,145.2017811,423.8483869,139.9312043,418.7200902,142.5664927,737
413.9677761,146.2000216,424.1658951,140.8086811,419.0668356,143.5043514,738
414.3255274,147.1538953,424.5000575,141.731203,419.4127925,144.4425491,739
414.6588945,148.0397577,424.8554323,142.7228925,419.7571634,145.3813251,740
415.0445456,149.0723841,425.1640589,143.5657794,420.1043022,146.3190817,741
415.3644536,149.9331084,425.5289269,144.584103,420.4466903,147.2586057,742
415.6982519,150.8398361,425.8777153,145.5572318,420.7879836,148.198534,743
416.0712617,151.8509107,426.1892721,146.4252772,421.1302669,149.138094,744
416.3914772,152.7252693,426.5512387,147.4309226,421.471358,150.078096,745
416.770173,153.7613183,426.8556145,148.2745249,421.8128938,151.0179216,746
417.1163127,154.6996494,427.1961692,149.2145708,422.1562409,151.9571101,747
417.4368673,155.568354,427.5653656,150.2231512,422.5011165,152.8957526,748
417.8311842,156.6309114,427.8631782,151.0369803,422.8471812,153.8339458,749
418.1785338,157.5594599,428.2117295,151.9834313,423.1951316,154.7714456,750
418.5234943,158.4778695,428.5659043,152.9388162,423.5446993,155.7083428,751
418.8703238,159.396051,428.921858,153.8930755,423.8960909,156.6445632,752
419.2471191,160.391627,429.2490239,154.7694998,424.2480715,157.5805634,753
419.583563,161.278086,429.6191632,155.7540384,424.6013631,158.5160622,754
419.9719145,162.2967898,429.939002,156.6057453,424.9554582,159.4512676,755
420.335912,163.2457501,430.2858581,157.5261899,425.3108851,160.38597,756
420.6813659,164.1445134,430.6517265,158.4966527,425.6665462,161.320583,757
421.0556735,165.1154732,430.9923595,159.3935329,426.0240165,162.254503,758
421.4118829,166.0348262,431.3525754,160.3414556,426.3822291,163.1881409,759
421.7791753,166.9795532,431.7062025,161.262269,426.7426889,164.1209111,760
422.1398642,167.9056004,432.066438,162.2017638,427.1031511,165.0536821,761
422.5084915,168.848527,432.4209502,163.1235158,427.4647208,165.9860214,762
422.8691486,169.771361,432.7845858,164.0649156,427.8268672,166.9181383,763
423.220338,170.6647203,433.1587846,165.0353639,428.1895613,167.8500421,764
423.6119684,171.6624408,433.4914246,165.9018646,428.5516965,168.7821527,765
423.9808943,172.6002436,433.8484611,166.827635,428.9146777,169.7139393,766
424.3445972,173.5235207,434.2095786,167.7683923,429.2770879,170.6459565,767
424.7059925,174.4467372,434.5701218,168.7103242,429.6380572,171.5785307,768
425.0752459,175.3888076,434.9226387,169.6334606,429.9989423,172.5111341,769
425.4222713,176.2741551,435.2971934,170.6134019,430.3597323,173.4437785,770
425.7727407,177.1710288,435.6653905,171.5829415,430.7190656,174.3769852,771
426.1541767,178.1477634,436.0015793,172.4730163,431.077878,175.3103898,772
426.5258034,179.0990784,436.3464433,173.3889269,431.4361233,176.2440027,773
426.8751555,179.9976795,436.7114608,174.3583826,431.7933082,177.1780311,774
427.2431507,180.9453988,437.0590644,175.2782513,432.1511075,178.1118251,775
427.5986001,181.8610079,437.4171222,176.2310327,432.5078611,179.0460203,776
427.937994,182.7388074,437.7887296,177.2225761,432.8633618,179.9806918,777
428.3231668,183.7389865,438.1141855,178.0918712,433.2186762,180.9154288,778
428.6614464,184.6237472,438.4819467,179.0783292,433.5716966,181.8510382,779
429.0006092,185.5222966,438.8435726,180.0529701,433.9220909,182.7876333,780
429.3313814,186.4172818,439.2030871,181.0350738,434.2672342,183.7261778,781
429.6230414,187.2355391,439.5838346,182.1003675,434.603438,184.6679533,782
429.8951457,188.0345368,439.9600926,183.1933312,434.9276192,185.613934,783
430.1529893,188.8424293,440.3174435,184.2884153,435.2352164,186.5654223,784
430.393044,189.6577593,440.6571428,185.3871207,435.5250934,187.52244,785
430.6060097,190.4427691,440.9878843,186.5267154,435.796947,188.4847422,786
430.7988368,191.2270096,441.2981523,187.6780578,436.0484945,189.4525337,787
430.9636107,191.9759625,441.5908358,188.8759407,436.2772232,190.4259516,788
431.1061646,192.7381289,441.8549659,190.0717327,436.4805652,191.4049308,789
431.218109,193.4558496,442.0969684,191.3222256,436.6575387,192.3890376,790
431.3000782,194.1412371,442.3033867,192.6156112,436.8017325,193.3784242,791
431.3544689,194.8009494,442.4588217,193.9445647,436.9066453,194.372757,792
431.3836047,195.5027949,442.5538828,195.238603,436.9687438,195.370699,793
431.3858765,196.1007039,442.5915607,196.6401638,436.9887186,196.3704338,794
431.3595258,196.8223127,442.5726188,197.917703,436.9660723,197.3700079,795
431.3147547,197.3940003,442.4831505,199.3411951,436.8989526,198.3675977,796
431.2421679,198.0026829,442.3206625,200.7184139,436.7814152,199.3605484,797
431.1176651,198.7380455,442.1113912,201.9547002,436.6145281,200.3463729,798
430.9805891,199.374303,441.8185162,203.2714534,436.3995527,201.3228782,799
430.8223213,200.0157301,441.4636738,204.5628695,436.1429976,202.2892998,800
430.6502026,200.6185711,441.0417253,205.8695669,435.8459639,203.244069,801
430.4532024,201.2108294,440.5553514,207.15663,435.5042769,204.1837297,802
430.1819381,201.9111763,440.0450491,208.2968237,435.1134936,205.104,803
429.9323229,202.4771561,439.4149286,209.5266042,434.6736258,206.0018802,804
429.6552575,203.0315276,438.7180415,210.7186233,434.1866495,206.8750754,805
429.3596558,203.5660368,437.9386722,211.8697359,433.649164,207.7178863,806
428.9607225,204.1983949,437.1736091,212.8629485,433.0671658,208.5306717,807
428.5865616,204.7299027,436.2870206,213.8833341,432.4367911,209.3066184,808
428.1395335,205.2930776,435.3896058,214.8001113,431.7645696,210.0465944,809
427.7329366,205.7643392,434.3742736,215.734269,431.0536051,210.7493041,810
427.196755,206.3217985,433.4255595,216.515252,430.3111572,211.4185253,811
426.6460058,206.8332667,432.4184892,217.2570685,429.5322475,212.0451676,812
426.1229382,207.2691753,431.3172187,217.9868597,428.7200785,212.6280175,813
425.5385181,207.70781,430.2192585,218.6280374,427.8788883,213.1679237,814
424.8361807,208.1714765,429.1883021,219.1612547,427.0122414,213.6663656,815
424.2621209,208.5133086,427.9726443,219.7108552,426.1173826,214.1120819,816
423.5407132,208.8876288,426.8687347,220.1524004,425.204724,214.5200146,817
422.7796057,209.2273828,425.7661122,220.5371557,424.272859,214.8822692,818
422.0573327,209.5079259,424.5906207,220.8866969,423.3239767,215.1973114,819
421.2846169,209.760422,423.4389134,221.1776689,422.3617651,215.4690454,820
420.5575989,209.950668,422.2177436,221.4387407,421.3876712,215.6947044,821
419.7502387,210.1189729,421.0591662,221.6365323,420.4047024,215.8777526,822
418.8938018,210.2557516,419.9363749,221.7861677,419.4150884,216.0209597,823
418.0928354,210.3485597,418.7488258,221.9059104,418.4208306,216.1272351,824
417.2827815,210.4102368,417.5638253,221.9825065,417.4233034,216.1963716,825
416.3624885,210.4482852,416.4856439,222.0186801,416.4240662,216.2334826,826
415.4261157,210.4615955,415.4222711,222.02308,415.4241934,216.2423377,827
414.5081141,210.4571582,414.3405171,222.0132436,414.4243156,216.2352009,828
413.5555436,210.4427625,413.2935452,221.9914893,413.4245444,216.2171259,829
412.5499529,210.4193855,412.3002468,221.9559053,412.4250999,216.1876454,830
411.6891594,210.3937822,411.1626956,221.9073153,411.4259275,216.1505487,831
410.8348926,210.3592733,410.0197716,221.8490841,410.4273321,216.1041787,832
409.8292021,210.3097054,409.0293077,221.8017378,409.4292549,216.0557216,833
408.8847565,210.2683964,407.9769076,221.7549811,408.430832,216.0116887,834
407.9485525,210.2180726,406.917082,221.7060036,407.4328172,215.9620381,835
406.9114066,210.1577862,405.9591492,221.6587314,406.4352779,215.9082588,836
406.0032732,210.1062093,404.8718834,221.6095415,405.4375783,215.8578754,837
405.0846529,210.0471986,403.7959619,221.5627515,404.4403074,215.804975,838
404.1176931,209.985242,402.7685904,221.5163569,403.4431417,215.7507994,839
403.0132134,209.9087448,401.8803064,221.4711208,402.4467599,215.6899328,840
402.0525759,209.849433,400.8466057,221.4254801,401.4495908,215.6374565,841
401.0153612,209.791281,399.8887659,221.3869297,400.4520635,215.5891053,842
400.0855955,209.7288105,398.8240283,221.3419909,399.4548119,215.5354007,843
399.0756794,209.6608142,397.8397257,221.295237,398.4577025,215.4780256,844
398.0760467,209.5927662,396.8453604,221.2473699,397.4607035,215.4200681,845
396.9979733,209.5240717,395.9287514,221.2095215,396.4633623,215.3667966,846
396.0611367,209.4657027,394.8706343,221.1630222,395.4658855,215.3143625,847
395.0579876,209.394447,393.8796455,221.1193533,394.4688165,215.2569001,848
394.0079644,209.3271633,392.9346783,221.0748257,393.4713214,215.2009945,849
392.994749,209.2663078,391.9525105,221.0287212,392.4736298,215.1475145,850
391.9426795,209.2006124,391.0090676,220.9868838,391.4758736,215.0937481,851
390.9356983,209.1485986,390.0196381,220.9358949,390.4776682,215.0422467,852
390.0092322,209.0954358,388.9498991,220.8822441,389.4795657,214.98884,853
388.9048944,209.0318224,388.0586174,220.8332096,388.4817559,214.932516,854
387.9421796,208.9794842,387.0251456,220.7793301,387.4836626,214.8794071,855
386.9385595,208.922188,386.0326675,220.7275109,386.4856135,214.8248495,856
385.8221566,208.8632703,385.1525973,220.6817845,385.4873769,214.7725274,857
384.85376,208.8130306,384.1242917,220.6271328,384.4890259,214.7200817,858
383.887333,208.7627385,383.0940543,220.5723336,383.4906936,214.6675361,859
382.8820012,208.7107698,382.1027693,220.5191964,382.4923853,214.6149831,860
381.858343,208.6590525,381.1294497,220.468138,381.4938964,214.5635953,861
380.9152542,208.6150132,380.0753,220.4133995,380.4952771,214.5142064,862
379.798528,208.5524066,379.195606,220.3668378,379.497067,214.4596222,863
378.7795106,208.4997406,378.2177068,220.3156312,378.4986087,214.4076859,864
377.7676035,208.4487203,377.2324894,220.2655377,377.5000464,214.357129,865
376.8676647,208.4079391,376.1350142,220.2092194,376.5013394,214.3085792,866
375.8419617,208.3559298,375.1635983,220.1585558,375.50278,214.2572428,867
374.8044834,208.3050005,374.2038154,220.1086132,374.5041494,214.2068069,868
373.7739922,208.2533876,373.2370244,220.0609324,373.5055083,214.15716,869
372.7621126,208.2014523,372.2517811,220.0103813,372.5069469,214.1059168,870
371.6905759,208.1479262,371.3260627,219.9633162,371.5083193,214.0556212,871
370.7884633,208.1027155,370.2307676,219.9093174,370.5096154,214.0060164,872
369.7193703,208.0534476,369.3022664,219.8625634,369.5108184,213.9580055,873
368.7351332,208.0079357,368.2887978,219.8141899,368.5119655,213.9110628,874
367.6776945,207.9595574,367.3485356,219.7682228,367.513115,213.8638901,875
366.6833895,207.9125881,366.3452514,219.7188127,366.5143205,213.8157004,876
365.7498592,207.872497,365.2809912,219.6658764,365.5154252,213.7691867,877
364.6751069,207.8231708,364.3580511,219.621078,364.516579,213.7221244,878
363.6752074,207.7778365,363.3602266,219.5718021,363.517717,213.6748193,879
362.7335079,207.7369712,362.3041115,219.5200679,362.5188097,213.6285195,880
361.6870001,207.6882347,361.3530117,219.4726015,361.5200059,213.5804181,881
360.7239438,207.6450903,360.3183066,219.4219206,360.5211252,213.5335055,882
359.7109941,207.5973898,359.3335351,219.3748612,359.5222646,213.4861255,883
358.6698685,207.5483436,358.3769425,219.328969,358.5234055,213.4386563,884
357.7312098,207.5039132,357.3177959,219.2803026,357.5245028,213.3921079,885
356.6960721,207.4533572,356.3551573,219.2373979,356.5256147,213.3453776,886
355.744556,207.4077026,355.3087793,219.1919549,355.5266676,213.2998288,887
354.6835564,207.3565977,354.3718517,219.1530561,354.527704,213.2548269,888
353.7485447,207.3131969,353.3088084,219.1092626,353.5286765,213.2112297,889
352.6866297,207.2625819,352.3727817,219.0701722,352.5297057,213.1663771,890
351.7208191,207.2194,351.3404766,219.0269903,351.5306478,213.1231951,891
350.6887557,207.1737485,350.374295,218.9891311,350.5315254,213.0814398,892
349.7219572,207.132949,349.3427677,218.948804,349.5323624,213.0408765,893
348.7218516,207.0886517,348.3446696,218.9085609,348.5332606,212.9986063,894
347.7216759,207.0466001,347.3465393,218.8686619,347.5341076,212.957631,895
346.7431049,207.0050165,346.3269025,218.8257451,346.5350037,212.9153808,896
345.7183679,206.9606881,345.353405,218.7863162,345.5358865,212.8735021,897
344.7110958,206.9205294,344.3623072,218.7458261,344.5367015,212.8331778,898
343.6464014,206.8783703,343.4286449,218.7070738,343.5375232,212.7927221,899
342.6766757,206.8411704,342.3999744,218.6643453,342.5383251,212.7527579,900
341.7077448,206.8052594,341.3704536,218.6217552,341.5390992,212.7135073,901
340.6707961,206.7669058,340.4089771,218.5810399,340.5398866,212.6739728,902
339.6997833,206.7311622,339.3815274,218.5387525,339.5406553,212.6349574,903
338.7131443,206.6949424,338.3698056,218.4941926,338.541475,212.5945675,904
337.6916622,206.6576032,337.3927914,218.4540616,337.5422268,212.5558324,905
336.7038717,206.6213343,336.3820842,218.4130053,336.5429779,212.5171698,906
335.6859315,206.5844082,335.4015408,218.3722287,335.5437361,212.4783185,907
334.6589729,206.5475541,334.4299596,218.3330425,334.5444663,212.4402983,908
333.679389,206.5134682,333.4110265,218.2903867,333.5452077,212.4019275,909
332.7116322,206.4777449,332.3803761,218.2465642,332.5460041,212.3621545,910
331.6733416,206.4384165,331.4202409,218.2067812,331.5467913,212.3225988,911
330.7048074,206.4018681,330.3905322,218.1595835,330.5476698,212.2807258,912
329.704952,206.3631676,329.3922559,218.1118735,329.5486039,212.2375205,913
328.6980247,206.3231913,328.4010939,218.0647261,328.5495593,212.1939587,914
327.7310132,206.2848799,327.3698784,218.0189998,327.5504458,212.1519398,915
326.7284296,206.2437479,326.3743529,217.97328,326.5513912,212.108514,916
325.7240913,206.2024087,325.3804937,217.9298495,325.5522925,212.0661291,917
324.7573359,206.1600696,324.3492134,217.8837303,324.5532747,212.0219,918
323.717698,206.1148782,323.3907524,217.842319,323.5542252,211.9785986,919
322.6927023,206.0712018,322.417585,217.8005629,322.5551437,211.9358824,920
321.7103693,206.0287135,321.4018063,217.7565482,321.5560878,211.8926309,921
320.7409181,205.9867912,320.3732265,217.7099504,320.5570723,211.8483708,922
319.7406429,205.9416883,319.3754345,217.6673557,319.5580387,211.804522,923
318.7356129,205.8964837,318.3825383,217.621698,318.5590756,211.7590909,924
317.7325431,205.8515344,317.3876188,217.5771875,317.560081,211.714361,925
316.7278061,205.806675,316.3942633,217.5351718,316.5610347,211.6709234,926
315.7598818,205.7618938,315.3641973,217.4904477,315.5620396,211.6261708,927
314.7584309,205.7180962,314.3675856,217.4463559,314.5630082,211.5822261,928
313.7495636,205.6719446,313.3784873,217.4026736,313.5640254,211.5373091,929
312.7812806,205.6252953,312.3489087,217.3572889,312.5650947,211.4912921,930
311.7832237,205.5768805,311.3491597,217.3122486,311.5661917,211.4445646,931
310.7690002,205.5276013,310.3655914,217.2678882,310.5672958,211.3977447,932
309.8004186,205.4793306,309.3364578,217.2208956,309.5684382,211.3501131,933
308.7573317,205.4271511,308.3819316,217.1757424,308.5696317,211.3014468,934
307.7297044,205.3758643,307.411949,217.1296857,307.5708267,211.252775,935
306.7621295,205.3264462,306.3819074,217.0818186,306.5720185,211.2041324,936
305.7397509,205.2743945,305.4067398,217.0350537,305.5732453,211.1547241,937
304.7844245,205.2252491,304.3645638,216.9846026,304.5744942,211.1049258,938
303.7800902,205.1728436,303.3715706,216.9339525,303.5758304,211.0533981,939
302.7759912,205.120304,302.3783434,216.8834048,302.5771673,211.0018544,940
301.8266886,205.0699637,301.3304728,216.8275294,301.5785807,210.9487466,941
300.8039195,205.0141715,300.3562396,216.7738947,300.5800795,210.8940331,942
299.7839655,204.9594965,299.3791356,216.7204345,299.5815505,210.8399655,943
298.8289622,204.9081899,298.3373371,216.658807,298.5831496,210.7834985,944
297.7579289,204.8495877,297.4117831,216.600708,297.584856,210.7251478,945
296.7698023,204.7962343,296.4033542,216.5368303,296.5865782,210.6665323,946
295.8042743,204.7431125,295.372601,216.4681322,295.5884377,210.6056223,947
294.794759,204.6891929,294.3858526,216.3999358,294.5903058,210.5445643,948
293.7874627,204.6337634,293.3968519,216.3338834,293.5921573,210.4838234,949
292.8324142,204.5814317,292.3557382,216.2624616,292.5940762,210.4219466,950
291.8526546,204.5277087,291.339375,216.1918052,291.5960148,210.359757,951
290.7870705,204.4680102,290.4089437,216.1255897,290.5980071,210.2967999,952
289.7791066,204.4122853,289.4209147,216.055084,289.6000107,210.2336847,953
288.7919656,204.3569179,288.4122915,215.9807317,288.6021286,210.1688248,954
287.8542013,204.3032068,287.3545812,215.9002853,287.6043913,210.1017461,955
286.8624387,204.2452565,286.3508909,215.823609,286.6066648,210.0344328,956
285.8640739,204.1846712,285.354121,215.7449619,285.6090975,209.9648166,957
284.9199725,204.1238978,284.3037058,215.6580505,284.6118391,209.8909742,958
283.9033352,204.0565393,283.3257975,215.5780402,283.6145664,209.8172898,959
282.9265367,203.9880342,282.3085553,215.4923758,282.617546,209.740205,960
281.9344993,203.9132655,281.3069459,215.4080498,281.6207226,209.6606576,961
280.9849888,203.8375975,280.2633054,215.3187286,280.6241471,209.5781631,962
279.9565208,203.7514365,279.2989802,215.2354238,279.6277505,209.4934301,963
278.9958169,203.6691556,278.2670763,215.1459838,278.6314466,209.4075697,964
277.9047463,203.5722892,277.3660185,215.0658342,277.6353824,209.3190617,965
276.9602421,203.4888251,276.3185961,214.9701,276.6394191,209.2294626,966
275.9878704,203.3995082,275.299322,214.8771334,275.6435962,209.1383208,967
274.9639002,203.3034206,274.3318359,214.7887039,274.647868,209.0460623,968
274.0030479,203.2108182,273.3015299,214.6937988,273.6522889,208.9523085,969
272.9992139,203.1125531,272.3145091,214.6011784,272.6568615,208.8568658,970
272.0237283,203.0145072,271.2995459,214.5044817,271.6616371,208.7594944,971
271.0581847,202.9147593,270.2750318,214.4054481,270.6666083,208.6601037,972
270.0534533,202.8099659,269.290163,214.3068312,269.6718082,208.5583985,973
269.0727543,202.7045312,268.2816341,214.2052653,268.6771942,208.4548983,974
268.1048043,202.5991577,267.2608575,214.0987771,267.6828309,208.3489674,975
267.0829034,202.4865503,266.2944244,213.996328,266.6886639,208.2414392,976
266.1136776,202.3774031,265.2760633,213.8836026,265.6948705,208.1305029,977
265.1071487,202.2657444,264.2950063,213.7729941,264.7010775,208.0193692,978
264.1180525,202.1544954,263.2968623,213.6588267,263.7074574,207.9066611,979
263.1453614,202.0420902,262.283067,213.5392917,262.7142142,207.7906909,980
262.1725828,201.9286247,261.2697897,213.4173709,261.7211862,207.6729978,981
261.1452226,201.8061885,260.3114047,213.3016284,260.7283136,207.5539085,982
260.1714941,201.6866245,259.3000855,213.1771588,259.7357898,207.4318916,983
259.2059645,201.5652691,258.2814279,213.0476229,258.7436962,207.306446,984
258.2442373,201.4417698,257.2595672,212.9156013,257.7519023,207.1786856,985
257.2833016,201.3146233,256.2377049,212.7812053,256.7605033,207.0479143,986
256.3130805,201.1825041,255.2256119,212.6479888,255.7693462,206.9152465,987
255.2838373,201.0389211,254.2737874,212.5173078,254.7788124,206.7781144,988
254.3262592,200.9013311,253.2515179,212.3719181,253.7888885,206.6366246,989
253.4121995,200.7662384,252.1867146,212.2171849,252.799457,206.4917116,990
252.4056806,200.6133066,251.2152103,212.0745564,251.8104454,206.3439315,991
251.447671,200.464871,250.1962232,211.9208732,250.8219471,206.1928721,992
250.4753464,200.3098004,249.1930076,211.7642707,249.834177,206.0370356,993
249.4542504,200.1432302,248.2393323,211.6142925,248.8467913,205.8787614,994
248.4979643,199.9836139,247.222038,211.4499965,247.8600011,205.7168052,995
247.5096732,199.8171055,246.2371311,211.2904246,246.8734021,205.5537651,996
246.5164188,199.6463144,245.2585666,211.1269811,245.8874927,205.3866477,997
245.5790062,199.4821898,244.2244744,210.9548292,244.9017403,205.2185095,998
244.596502,199.3069254,243.2371513,210.7841632,243.9168267,205.0455443,999
243.642023,199.1361552,242.2222598,210.6064442,242.9321414,204.8712997,1000
242.6882239,198.9635491,241.2074645,210.426211,241.9478442,204.69488,1001
241.7347695,198.7912167,240.1925508,210.2444334,240.9636601,204.5178251,1002
240.700966,198.6012648,239.2587801,210.0757545,239.979873,204.3385096,1003
239.732173,198.4224683,238.2602437,209.8946042,238.9962083,204.1585363,1004
238.7158418,198.2328376,237.310272,209.7188069,238.0130569,203.9758222,1005
237.7211089,198.0450944,236.3393046,209.537938,237.0302068,203.7915162,1006
